po_id,vendor_id,item_id,unit_price,qty,total,date,contract_id
PO000410,V015,ITEM0047,300.9,35,10531.52,2025-08-10,
PO000411,V017,ITEM0006,337.29,10,3372.89,2025-09-07,
PO000412,V017,ITEM0028,271.79,6,1630.74,2025-08-15,
PO000413,V004,ITEM0042,268.62,12,3223.46,2025-10-31,
PO000414,V006,ITEM0020,409.44,27,11054.77,2025-09-26,
PO000415,V017,ITEM0146,53.97,1,53.97,2025-07-06,
PO000416,V013,ITEM0143,341.37,1,341.37,2025-06-03,
PO000417,V007,ITEM0062,447.37,38,17000.14,2025-06-04,
PO000418,V001,ITEM0132,426.07,7,2982.46,2025-07-31,
PO000419,V011,ITEM0106,166.91,30,5007.32,2025-07-01,
PO000420,V002,ITEM0062,436.83,48,20967.99,2025-10-22,
PO000421,V016,ITEM0090,363.47,17,6178.96,2025-09-11,
PO000422,V013,ITEM0111,246.05,50,12302.31,2025-10-31,
PO000423,V005,ITEM0084,259.93,35,9097.65,2025-09-16,
PO000424,V012,ITEM0175,295.06,37,10917.35,2025-11-10,
PO000425,V012,ITEM0118,274.2,18,4935.63,2025-07-07,
PO000426,V006,ITEM0183,20.77,36,747.57,2025-07-03,
PO000427,V014,ITEM0119,479.48,1,479.48,2025-06-14,
PO000428,V009,ITEM0078,107.77,37,3987.59,2025-11-13,
PO000429,V004,ITEM0096,336.42,34,11438.31,2025-08-18,
PO000430,V005,ITEM0198,20.0,45,899.86,2025-11-01,
PO000431,V014,ITEM0039,203.11,18,3656.01,2025-07-24,
PO000432,V010,ITEM0085,495.57,32,15858.33,2025-06-19,
PO000433,V008,ITEM0113,24.73,49,1211.85,2025-10-06,
PO000434,V019,ITEM0123,312.17,28,8740.65,2025-07-23,
PO000435,V019,ITEM0186,369.49,31,11454.31,2025-09-27,
PO000436,V004,ITEM0101,364.65,17,6199.04,2025-09-16,
PO000437,V016,ITEM0107,212.13,13,2757.71,2025-11-18,
PO000438,V016,ITEM0196,39.55,47,1858.69,2025-08-02,
PO000439,V018,ITEM0096,243.5,33,8035.51,2025-11-01,
PO000440,V002,ITEM0006,322.85,7,2259.96,2025-06-08,
PO000441,V008,ITEM0123,323.19,3,969.58,2025-08-02,
PO000442,V019,ITEM0000,73.66,39,2872.72,2025-08-14,
PO000443,V007,ITEM0031,427.5,48,20520.04,2025-10-21,
PO000444,V006,ITEM0055,434.81,4,1739.22,2025-11-04,
PO000445,V002,ITEM0124,409.85,20,8197.0,2025-08-03,
PO000446,V001,ITEM0100,84.75,30,2542.37,2025-11-24,
PO000447,V009,ITEM0009,105.38,2,210.76,2025-08-25,
PO000448,V003,ITEM0122,342.12,43,14711.28,2025-06-14,
PO000449,V017,ITEM0025,501.77,6,3010.63,2025-06-06,
PO000450,V011,ITEM0171,211.08,40,8443.23,2025-06-27,
PO000451,V011,ITEM0189,385.02,33,12705.81,2025-07-11,
PO000452,V007,ITEM0019,275.01,36,9900.5,2025-11-10,
PO000453,V012,ITEM0115,411.32,3,1233.96,2025-06-07,
PO000454,V004,ITEM0096,249.69,14,3495.64,2025-06-28,
PO000455,V006,ITEM0168,261.62,7,1831.31,2025-09-11,
PO000456,V009,ITEM0044,432.14,34,14692.71,2025-10-09,
PO000457,V003,ITEM0061,189.6,39,7394.33,2025-09-01,
PO000458,V008,ITEM0148,470.38,29,13641.04,2025-07-11,
PO000459,V001,ITEM0185,295.44,23,6795.03,2025-08-07,
PO000460,V012,ITEM0028,281.4,5,1407.01,2025-07-27,
PO000461,V000,ITEM0111,250.41,27,6761.18,2025-09-17,
PO000462,V007,ITEM0143,325.73,6,1954.39,2025-07-30,
PO000463,V006,ITEM0056,323.26,21,6788.38,2025-10-01,
PO000464,V002,ITEM0172,119.26,2,238.52,2025-07-21,
PO000465,V000,ITEM0188,431.5,11,4746.55,2025-06-24,
PO000466,V012,ITEM0177,38.4,50,1920.1,2025-06-25,
PO000467,V018,ITEM0127,376.15,26,9780.02,2025-10-22,
PO000468,V011,ITEM0059,416.5,12,4998.04,2025-10-29,
PO000469,V006,ITEM0188,406.77,16,6508.26,2025-08-26,
PO000470,V018,ITEM0122,374.38,43,16098.5,2025-08-22,
PO000471,V016,ITEM0067,34.81,10,348.1,2025-09-10,
PO000472,V001,ITEM0191,150.68,22,3314.92,2025-08-28,
PO000473,V008,ITEM0116,163.8,48,7862.58,2025-10-16,
PO000474,V011,ITEM0099,21.82,2,43.65,2025-06-16,
PO000475,V000,ITEM0059,437.73,12,5252.78,2025-06-07,
PO000476,V009,ITEM0082,165.47,17,2812.91,2025-08-27,
PO000477,V000,ITEM0048,144.22,15,2163.35,2025-06-06,
PO000478,V016,ITEM0111,240.02,36,8640.59,2025-07-19,
PO000479,V005,ITEM0115,407.48,31,12631.98,2025-11-17,
PO000480,V002,ITEM0151,161.8,26,4206.73,2025-10-02,
PO000481,V016,ITEM0152,110.24,42,4629.89,2025-08-25,
PO000482,V017,ITEM0139,383.64,50,19182.24,2025-11-24,
PO000483,V013,ITEM0005,407.21,11,4479.31,2025-08-20,C0037
PO000484,V014,ITEM0084,265.1,44,11664.42,2025-08-28,
PO000485,V001,ITEM0199,56.52,26,1469.59,2025-06-15,
PO000486,V015,ITEM0028,337.63,21,7090.15,2025-06-15,
PO000487,V016,ITEM0064,259.76,32,8312.19,2025-11-11,
PO000488,V010,ITEM0095,49.04,9,441.38,2025-08-01,
PO000489,V008,ITEM0020,400.85,35,14029.65,2025-06-19,C0027
PO000490,V002,ITEM0033,222.28,36,8002.2,2025-08-22,
PO000491,V008,ITEM0012,226.36,22,4979.92,2025-08-06,
PO000492,V010,ITEM0052,386.53,48,18553.55,2025-11-21,
PO000493,V007,ITEM0052,354.31,30,10629.23,2025-08-22,
PO000494,V012,ITEM0162,62.33,16,997.26,2025-06-27,
PO000495,V010,ITEM0009,101.89,10,1018.88,2025-07-26,
PO000496,V012,ITEM0162,64.41,23,1481.32,2025-09-18,
PO000497,V014,ITEM0005,402.98,19,7656.66,2025-07-21,
PO000498,V017,ITEM0138,83.35,27,2250.38,2025-06-29,
PO000499,V016,ITEM0024,252.53,2,505.05,2025-07-11,
PO000500,V008,ITEM0151,165.48,36,5957.12,2025-10-13,
PO000501,V007,ITEM0125,390.26,16,6244.12,2025-11-24,
PO000502,V018,ITEM0128,107.14,37,3964.08,2025-08-01,
PO000503,V002,ITEM0175,279.38,36,10057.8,2025-08-28,
PO000504,V009,ITEM0193,387.09,8,3096.69,2025-07-05,
PO000505,V015,ITEM0053,150.64,17,2560.93,2025-06-22,
PO000506,V016,ITEM0069,33.4,35,1169.07,2025-10-23,
PO000507,V019,ITEM0011,177.57,45,7990.6,2025-09-07,
PO000508,V000,ITEM0170,466.82,30,14004.47,2025-10-01,
PO000509,V004,ITEM0198,20.58,16,329.29,2025-11-23,
PO000510,V013,ITEM0069,32.69,17,555.71,2025-11-22,
PO000511,V014,ITEM0022,367.62,34,12499.19,2025-10-01,
PO000512,V014,ITEM0056,330.67,17,5621.39,2025-10-10,
PO000513,V006,ITEM0185,294.29,45,13243.16,2025-06-12,
PO000514,V005,ITEM0171,216.19,26,5620.97,2025-06-02,
PO000515,V004,ITEM0108,104.16,46,4791.32,2025-06-07,
PO000516,V017,ITEM0096,264.06,35,9241.96,2025-08-06,
PO000517,V006,ITEM0159,125.75,46,5784.61,2025-11-18,
PO000518,V019,ITEM0161,233.09,28,6526.64,2025-09-22,
PO000519,V010,ITEM0016,502.1,26,13054.6,2025-10-05,C0000
PO000520,V011,ITEM0111,256.41,20,5128.13,2025-11-10,
PO000521,V019,ITEM0026,253.34,31,7853.43,2025-06-28,
PO000522,V006,ITEM0169,63.5,43,2730.37,2025-07-24,
PO000523,V002,ITEM0054,46.95,36,1690.29,2025-09-03,
PO000524,V015,ITEM0111,244.44,39,9533.11,2025-07-10,
PO000525,V009,ITEM0086,448.65,37,16600.15,2025-06-04,
PO000526,V008,ITEM0173,77.51,15,1162.61,2025-09-10,
PO000527,V015,ITEM0040,118.91,44,5231.88,2025-07-19,
PO000528,V016,ITEM0143,325.97,37,12060.92,2025-10-08,
PO000529,V018,ITEM0046,312.36,41,12806.8,2025-08-13,
PO000530,V013,ITEM0064,259.52,17,4411.84,2025-06-08,
PO000531,V018,ITEM0086,424.82,10,4248.15,2025-10-15,
PO000532,V018,ITEM0157,92.11,34,3131.57,2025-09-05,
PO000533,V017,ITEM0199,53.39,34,1815.29,2025-10-31,
PO000534,V005,ITEM0051,484.32,25,12108.12,2025-10-16,
PO000535,V010,ITEM0160,424.82,39,16567.83,2025-07-07,
PO000536,V000,ITEM0020,380.85,32,12187.29,2025-08-14,
PO000537,V002,ITEM0087,358.39,16,5734.27,2025-09-04,
PO000538,V001,ITEM0141,388.13,37,14360.72,2025-09-15,
PO000539,V017,ITEM0080,462.57,28,12951.97,2025-06-27,
PO000540,V019,ITEM0167,273.43,38,10390.45,2025-10-15,
PO000541,V002,ITEM0076,36.11,29,1047.16,2025-09-04,
PO000542,V007,ITEM0163,375.12,43,16130.22,2025-08-07,
PO000543,V000,ITEM0061,193.46,46,8899.28,2025-10-18,
PO000544,V000,ITEM0077,161.64,14,2262.9,2025-08-26,
PO000545,V003,ITEM0161,226.19,7,1583.35,2025-08-13,
PO000546,V000,ITEM0141,377.07,10,3770.75,2025-10-04,
PO000547,V019,ITEM0035,276.5,33,9124.53,2025-08-02,
PO000548,V010,ITEM0080,473.47,36,17044.96,2025-10-07,
PO000549,V005,ITEM0071,389.95,7,2729.62,2025-10-28,
PO000550,V004,ITEM0160,450.58,4,1802.3,2025-10-26,
PO000551,V015,ITEM0152,108.45,20,2168.93,2025-08-03,
PO000552,V010,ITEM0085,508.68,3,1526.03,2025-11-08,
PO000553,V006,ITEM0062,428.52,37,15855.16,2025-11-16,
PO000554,V000,ITEM0164,183.37,16,2933.87,2025-10-16,
PO000555,V014,ITEM0062,423.2,27,11426.34,2025-06-16,
PO000556,V003,ITEM0025,480.7,18,8652.55,2025-09-11,
PO000557,V001,ITEM0052,463.81,17,7884.84,2025-06-18,
PO000558,V015,ITEM0116,153.3,44,6745.23,2025-11-09,C0005
PO000559,V009,ITEM0159,115.68,20,2313.5,2025-08-02,
PO000560,V006,ITEM0100,89.22,45,4014.77,2025-09-30,
PO000561,V017,ITEM0080,463.09,35,16208.02,2025-08-02,
PO000562,V000,ITEM0128,103.58,28,2900.19,2025-11-20,
PO000563,V002,ITEM0131,228.15,4,912.62,2025-07-28,
PO000564,V012,ITEM0083,234.9,45,10570.68,2025-08-09,
PO000565,V009,ITEM0144,471.79,12,5661.43,2025-06-13,
PO000566,V015,ITEM0020,389.45,24,9346.79,2025-08-28,
PO000567,V019,ITEM0131,225.77,34,7676.27,2025-08-05,
PO000568,V015,ITEM0023,673.75,34,22907.48,2025-06-04,
PO000569,V011,ITEM0185,241.45,25,6036.13,2025-10-02,
PO000570,V011,ITEM0046,292.08,20,5841.58,2025-10-12,
PO000571,V005,ITEM0147,410.39,4,1641.55,2025-07-11,
PO000572,V019,ITEM0009,99.15,6,594.9,2025-10-30,
PO000573,V008,ITEM0039,193.86,4,775.43,2025-10-23,
PO000574,V000,ITEM0029,29.25,39,1140.64,2025-10-27,
PO000575,V003,ITEM0004,399.85,33,13195.17,2025-09-19,
PO000576,V017,ITEM0188,431.5,19,8198.49,2025-11-10,
PO000577,V006,ITEM0173,81.18,20,1623.65,2025-07-01,
PO000578,V016,ITEM0192,208.37,20,4167.32,2025-10-04,
PO000579,V011,ITEM0176,261.51,32,8368.43,2025-05-30,
PO000580,V018,ITEM0041,160.9,18,2896.24,2025-07-07,
PO000581,V018,ITEM0030,90.31,15,1354.62,2025-08-16,
PO000582,V016,ITEM0168,272.69,4,1090.75,2025-09-15,
PO000583,V009,ITEM0071,406.52,50,20325.96,2025-06-12,
PO000584,V002,ITEM0148,472.44,32,15118.05,2025-07-18,
PO000585,V014,ITEM0098,399.04,36,14365.39,2025-08-26,
PO000586,V001,ITEM0140,195.39,29,5666.28,2025-09-17,
PO000587,V002,ITEM0092,142.09,32,4547.01,2025-10-27,
PO000588,V011,ITEM0063,154.46,1,154.46,2025-10-20,
PO000589,V016,ITEM0084,254.76,40,10190.39,2025-10-14,
PO000590,V018,ITEM0161,223.01,37,8251.38,2025-06-20,
PO000591,V001,ITEM0019,270.48,29,7843.88,2025-10-08,
PO000592,V008,ITEM0170,498.04,2,996.08,2025-07-01,
PO000593,V005,ITEM0021,449.98,1,449.98,2025-10-04,
PO000594,V006,ITEM0187,26.95,30,808.49,2025-11-14,
PO000595,V012,ITEM0170,477.52,4,1910.06,2025-07-04,C0006
PO000596,V002,ITEM0163,369.6,45,16631.94,2025-08-26,
PO000597,V015,ITEM0153,43.86,8,350.9,2025-09-09,
PO000598,V018,ITEM0066,96.6,17,1642.26,2025-08-22,
PO000599,V007,ITEM0147,410.92,16,6574.78,2025-07-10,
PO000600,V013,ITEM0016,408.41,41,16744.8,2025-07-07,
PO000601,V003,ITEM0072,331.64,19,6301.12,2025-08-04,
PO000602,V011,ITEM0191,148.3,14,2076.25,2025-07-05,
PO000603,V006,ITEM0194,305.22,33,10072.2,2025-07-13,
PO000604,V004,ITEM0106,171.73,7,1202.14,2025-11-11,
PO000605,V014,ITEM0048,143.11,31,4436.41,2025-05-30,
PO000606,V012,ITEM0109,195.05,4,780.19,2025-11-10,
PO000607,V003,ITEM0079,208.01,35,7280.19,2025-08-10,
PO000608,V011,ITEM0198,20.06,38,762.37,2025-11-05,
PO000609,V002,ITEM0025,482.03,48,23137.49,2025-06-08,
PO000610,V003,ITEM0054,49.35,45,2220.64,2025-08-06,
PO000611,V009,ITEM0115,390.76,1,390.76,2025-08-27,
PO000612,V006,ITEM0167,291.49,16,4663.87,2025-06-27,
PO000613,V006,ITEM0113,24.52,24,588.5,2025-09-29,
PO000614,V019,ITEM0090,347.48,3,1042.43,2025-08-18,
PO000615,V013,ITEM0099,23.57,4,94.3,2025-08-14,
PO000616,V007,ITEM0131,217.04,25,5425.98,2025-07-01,
PO000617,V004,ITEM0055,423.64,24,10167.38,2025-07-24,
PO000618,V010,ITEM0073,279.27,4,1117.06,2025-06-07,
PO000619,V019,ITEM0148,473.71,15,7105.62,2025-08-31,
PO000620,V000,ITEM0095,45.39,29,1316.29,2025-10-08,
PO000621,V014,ITEM0036,80.33,13,1044.29,2025-09-16,
PO000622,V001,ITEM0158,383.54,4,1534.15,2025-11-17,
PO000623,V002,ITEM0171,223.86,43,9626.1,2025-06-23,
PO000624,V016,ITEM0065,214.97,19,4084.44,2025-09-06,
PO000625,V008,ITEM0126,336.65,20,6733.0,2025-08-06,
PO000626,V013,ITEM0074,467.61,25,11690.28,2025-11-06,
PO000627,V009,ITEM0133,434.09,20,8681.74,2025-09-17,
PO000628,V015,ITEM0188,435.55,8,3484.41,2025-09-20,
PO000629,V005,ITEM0013,136.67,32,4373.32,2025-08-06,
PO000630,V008,ITEM0093,270.61,40,10824.54,2025-09-14,
PO000631,V002,ITEM0051,472.77,32,15128.69,2025-07-19,
PO000632,V008,ITEM0152,114.96,13,1494.5,2025-11-12,
PO000633,V002,ITEM0077,163.25,19,3101.84,2025-06-22,
PO000634,V017,ITEM0137,399.8,18,7196.34,2025-11-08,
PO000635,V000,ITEM0180,304.85,1,304.85,2025-11-21,
PO000636,V012,ITEM0082,169.92,47,7986.2,2025-06-01,
PO000637,V001,ITEM0146,50.49,30,1514.68,2025-08-29,
PO000638,V008,ITEM0124,424.24,46,19515.15,2025-06-25,
PO000639,V007,ITEM0176,282.59,4,1130.37,2025-05-31,C0029
PO000640,V013,ITEM0199,55.28,21,1160.81,2025-10-06,
PO000641,V017,ITEM0087,355.08,3,1065.24,2025-07-31,
PO000642,V011,ITEM0120,77.88,42,3270.8,2025-09-23,
PO000643,V008,ITEM0122,367.12,43,15786.11,2025-06-11,
PO000644,V001,ITEM0175,294.03,15,4410.49,2025-11-16,
PO000645,V005,ITEM0167,276.13,14,3865.83,2025-07-04,
PO000646,V012,ITEM0138,76.21,36,2743.48,2025-10-23,
PO000647,V016,ITEM0162,62.18,5,310.89,2025-06-11,
PO000648,V010,ITEM0038,446.25,42,18742.65,2025-10-03,
PO000649,V002,ITEM0079,210.44,25,5261.03,2025-09-07,
PO000650,V003,ITEM0174,150.34,19,2856.52,2025-08-27,
PO000651,V007,ITEM0040,112.49,45,5062.03,2025-07-11,
PO000652,V010,ITEM0061,199.83,32,6394.7,2025-09-01,
PO000653,V003,ITEM0164,180.79,11,1988.66,2025-10-27,
PO000654,V016,ITEM0154,331.06,43,14235.45,2025-11-07,C0032
PO000655,V003,ITEM0137,389.03,33,12837.91,2025-07-10,
PO000656,V015,ITEM0085,497.62,9,4478.6,2025-10-09,
PO000657,V011,ITEM0052,365.94,47,17199.08,2025-09-20,C0028
PO000658,V000,ITEM0110,122.32,24,2935.78,2025-06-08,
PO000659,V001,ITEM0011,177.41,28,4967.52,2025-06-22,
PO000660,V003,ITEM0167,284.76,32,9112.25,2025-07-03,
PO000661,V007,ITEM0063,149.73,38,5689.81,2025-08-18,
PO000662,V006,ITEM0137,394.92,38,15006.94,2025-07-04,
PO000663,V003,ITEM0039,197.04,10,1970.44,2025-06-12,
PO000664,V010,ITEM0060,256.2,37,9479.52,2025-06-13,
PO000665,V012,ITEM0175,293.91,4,1175.63,2025-06-05,
PO000666,V002,ITEM0123,327.24,42,13744.01,2025-06-28,
PO000667,V005,ITEM0169,59.07,3,177.21,2025-07-21,
PO000668,V007,ITEM0043,469.55,30,14086.56,2025-07-13,
PO000669,V009,ITEM0175,283.96,2,567.93,2025-10-26,
PO000670,V017,ITEM0038,426.06,17,7243.07,2025-09-06,
PO000671,V019,ITEM0030,91.71,26,2384.47,2025-10-09,
PO000672,V003,ITEM0037,379.01,9,3411.12,2025-06-15,
PO000673,V000,ITEM0144,502.08,34,17070.6,2025-06-03,
PO000674,V012,ITEM0198,20.0,35,700.07,2025-08-09,
PO000675,V002,ITEM0011,236.73,24,5681.59,2025-06-21,
PO000676,V010,ITEM0199,53.08,40,2123.28,2025-11-07,
PO000677,V015,ITEM0078,110.55,25,2763.79,2025-10-22,C0014
PO000678,V012,ITEM0132,438.48,5,2192.4,2025-06-06,
PO000679,V007,ITEM0002,166.39,18,2994.96,2025-10-18,
PO000680,V018,ITEM0138,76.74,43,3299.94,2025-06-04,
PO000681,V009,ITEM0194,328.72,15,4930.83,2025-09-15,
PO000682,V007,ITEM0044,440.78,4,1763.13,2025-09-30,
PO000683,V016,ITEM0119,459.93,49,22536.64,2025-11-13,
PO000684,V008,ITEM0022,394.76,6,2368.59,2025-05-29,
PO000685,V004,ITEM0033,210.33,18,3785.93,2025-07-14,
PO000686,V010,ITEM0186,382.88,8,3063.01,2025-06-24,
PO000687,V009,ITEM0057,232.85,25,5821.22,2025-10-03,
PO000688,V009,ITEM0189,411.77,31,12764.91,2025-08-04,
PO000689,V006,ITEM0146,53.66,28,1502.56,2025-11-14,
PO000690,V010,ITEM0115,400.85,24,9620.48,2025-06-27,
PO000691,V015,ITEM0063,149.8,20,2995.99,2025-06-24,
PO000692,V009,ITEM0064,266.13,8,2129.02,2025-06-15,
PO000693,V014,ITEM0159,118.22,23,2719.02,2025-08-13,
PO000694,V000,ITEM0028,284.96,7,1994.75,2025-06-11,
PO000695,V005,ITEM0147,407.21,3,1221.62,2025-10-14,
PO000696,V016,ITEM0041,152.05,42,6386.13,2025-10-06,
PO000697,V016,ITEM0191,155.71,18,2802.74,2025-09-23,
PO000698,V007,ITEM0001,7.35,42,308.58,2025-06-28,
PO000699,V019,ITEM0182,165.52,17,2813.79,2025-06-11,
PO000700,V002,ITEM0033,220.02,8,1760.13,2025-10-16,
PO000701,V016,ITEM0014,286.37,2,572.75,2025-11-01,
PO000702,V016,ITEM0053,159.56,24,3829.46,2025-10-28,
PO000703,V012,ITEM0189,395.11,50,19755.63,2025-07-30,
PO000704,V002,ITEM0097,74.01,50,3700.58,2025-10-29,
PO000705,V010,ITEM0014,286.74,5,1433.71,2025-06-04,
PO000706,V010,ITEM0125,356.96,47,16776.9,2025-06-01,
PO000707,V018,ITEM0094,375.67,31,11645.87,2025-10-23,
PO000708,V004,ITEM0013,138.66,14,1941.17,2025-08-04,
PO000709,V019,ITEM0041,150.96,44,6642.27,2025-08-03,
PO000710,V006,ITEM0009,108.58,34,3691.73,2025-05-28,
PO000711,V007,ITEM0164,176.81,13,2298.59,2025-09-03,
PO000712,V019,ITEM0005,397.04,3,1191.12,2025-09-27,
PO000713,V004,ITEM0123,321.69,1,321.69,2025-10-22,
PO000714,V005,ITEM0196,40.54,37,1499.82,2025-07-31,
PO000715,V009,ITEM0160,440.28,10,4402.85,2025-07-13,
PO000716,V010,ITEM0099,20.13,4,80.53,2025-08-04,
PO000717,V007,ITEM0133,421.1,24,10106.5,2025-06-10,
PO000718,V018,ITEM0053,155.13,33,5119.15,2025-11-22,
PO000719,V007,ITEM0078,152.48,47,7166.45,2025-07-30,
PO000720,V003,ITEM0003,224.44,29,6508.73,2025-06-11,
PO000721,V001,ITEM0018,121.1,11,1332.11,2025-10-05,
PO000722,V018,ITEM0125,379.84,33,12534.68,2025-06-09,
PO000723,V008,ITEM0167,279.8,2,559.61,2025-07-25,
PO000724,V015,ITEM0180,320.48,4,1281.92,2025-10-20,
PO000725,V008,ITEM0176,269.17,5,1345.84,2025-11-08,
PO000726,V013,ITEM0084,270.03,29,7830.78,2025-11-11,
PO000727,V007,ITEM0015,421.7,10,4216.99,2025-09-05,
PO000728,V019,ITEM0044,429.68,5,2148.41,2025-09-14,
PO000729,V007,ITEM0134,101.04,17,1717.62,2025-07-11,
PO000730,V009,ITEM0087,388.41,17,6603.04,2025-06-23,
PO000731,V017,ITEM0173,79.83,5,399.14,2025-09-27,
PO000732,V003,ITEM0153,41.46,21,870.65,2025-06-11,
PO000733,V001,ITEM0049,501.93,33,16563.65,2025-10-04,
PO000734,V006,ITEM0016,400.66,37,14824.49,2025-06-02,
PO000735,V007,ITEM0034,366.83,43,15773.67,2025-08-03,
PO000736,V014,ITEM0091,25.84,27,697.72,2025-08-12,C0022
PO000737,V009,ITEM0147,377.63,4,1510.51,2025-06-13,
PO000738,V013,ITEM0197,306.46,41,12564.75,2025-08-13,
PO000739,V013,ITEM0004,413.07,8,3304.53,2025-06-10,
PO000740,V004,ITEM0094,379.73,45,17087.74,2025-09-29,
PO000741,V009,ITEM0192,219.95,49,10777.35,2025-08-15,
PO000742,V001,ITEM0111,249.66,24,5991.93,2025-06-20,
PO000743,V000,ITEM0143,323.07,8,2584.58,2025-08-24,
PO000744,V004,ITEM0175,299.15,9,2692.38,2025-07-29,
PO000745,V010,ITEM0112,255.92,43,11004.53,2025-09-22,
PO000746,V009,ITEM0186,464.96,6,2789.79,2025-08-26,
PO000747,V019,ITEM0022,368.53,22,8107.64,2025-11-05,
PO000748,V016,ITEM0199,51.9,1,51.9,2025-05-28,
PO000749,V008,ITEM0044,438.04,44,19273.79,2025-10-06,
PO000750,V010,ITEM0087,383.68,48,18416.85,2025-08-02,
PO000751,V017,ITEM0087,360.9,9,3248.06,2025-09-06,
PO000752,V010,ITEM0180,320.32,24,7687.67,2025-11-09,
PO000753,V005,ITEM0100,86.53,18,1557.58,2025-08-19,
PO000754,V004,ITEM0091,24.96,4,99.83,2025-09-07,
PO000755,V002,ITEM0018,112.08,5,560.39,2025-08-28,
PO000756,V017,ITEM0060,254.73,49,12481.99,2025-07-28,
PO000757,V015,ITEM0040,117.92,4,471.7,2025-06-23,
PO000758,V011,ITEM0163,345.55,32,11057.6,2025-09-17,
PO000759,V009,ITEM0198,20.73,19,393.9,2025-07-17,
PO000760,V014,ITEM0122,340.68,20,6813.69,2025-06-26,
PO000761,V000,ITEM0189,413.05,5,2065.23,2025-06-22,
PO000762,V006,ITEM0071,396.17,45,17827.6,2025-06-12,
PO000763,V013,ITEM0032,505.09,42,21213.79,2025-08-22,
PO000764,V012,ITEM0131,228.49,17,3884.27,2025-08-21,
PO000765,V006,ITEM0127,356.13,42,14957.27,2025-09-22,
PO000766,V006,ITEM0088,184.98,38,7029.35,2025-08-20,
PO000767,V011,ITEM0116,165.45,6,992.69,2025-08-12,
PO000768,V004,ITEM0161,231.86,14,3246.03,2025-10-08,
PO000769,V014,ITEM0049,483.52,42,20307.73,2025-09-08,
PO000770,V002,ITEM0108,104.93,32,3357.86,2025-06-03,
PO000771,V019,ITEM0092,141.71,43,6093.74,2025-06-05,
PO000772,V011,ITEM0132,453.84,21,9530.73,2025-10-27,
PO000773,V001,ITEM0005,409.23,37,15141.67,2025-09-17,
PO000774,V001,ITEM0068,40.36,33,1331.88,2025-07-10,
PO000775,V006,ITEM0115,381.21,4,1524.84,2025-11-22,
PO000776,V008,ITEM0197,324.69,29,9416.06,2025-05-28,
PO000777,V017,ITEM0176,263.38,22,5794.35,2025-10-30,
PO000778,V019,ITEM0008,252.58,20,5051.59,2025-06-17,
PO000779,V002,ITEM0184,376.36,28,10538.15,2025-08-31,
PO000780,V017,ITEM0098,399.94,42,16797.35,2025-08-22,
PO000781,V002,ITEM0145,58.22,26,1513.71,2025-10-29,
PO000782,V013,ITEM0129,214.32,28,6000.91,2025-06-22,
PO000783,V008,ITEM0092,139.25,39,5430.89,2025-11-15,
PO000784,V010,ITEM0193,379.69,31,11770.52,2025-09-20,
PO000785,V001,ITEM0035,254.6,22,5601.31,2025-09-06,
PO000786,V003,ITEM0113,24.45,41,1002.28,2025-10-30,
PO000787,V009,ITEM0067,33.99,30,1019.78,2025-07-25,C0007
PO000788,V009,ITEM0151,156.77,16,2508.38,2025-07-24,
PO000789,V012,ITEM0020,395.39,43,17001.94,2025-11-05,
PO000790,V015,ITEM0059,442.48,38,16814.38,2025-11-18,
PO000791,V018,ITEM0062,416.59,19,7915.23,2025-11-10,C0036
PO000792,V010,ITEM0005,376.49,18,6776.89,2025-09-15,
PO000793,V019,ITEM0152,111.16,3,333.47,2025-06-13,
PO000794,V002,ITEM0156,81.93,50,4096.32,2025-09-13,
PO000795,V005,ITEM0111,234.79,27,6339.22,2025-10-29,
PO000796,V013,ITEM0015,444.28,42,18659.77,2025-11-02,
PO000797,V015,ITEM0024,263.81,4,1055.24,2025-06-21,
PO000798,V003,ITEM0191,155.28,19,2950.4,2025-06-04,
PO000799,V017,ITEM0181,87.26,29,2530.5,2025-09-15,
PO000800,V016,ITEM0108,99.23,30,2976.98,2025-09-24,
PO000801,V015,ITEM0013,144.23,38,5480.81,2025-07-11,
PO000802,V003,ITEM0041,148.7,30,4460.93,2025-06-29,
PO000803,V007,ITEM0151,161.01,49,7889.67,2025-09-24,
PO000804,V006,ITEM0166,436.39,12,5236.63,2025-11-08,
PO000805,V006,ITEM0063,159.24,48,7643.29,2025-08-14,
PO000806,V005,ITEM0053,150.98,19,2868.55,2025-06-11,
PO000807,V006,ITEM0070,408.39,3,1225.17,2025-07-29,
PO000808,V018,ITEM0094,378.79,43,16287.94,2025-08-28,
PO000809,V018,ITEM0177,40.7,31,1261.6,2025-11-21,C0035
PO000810,V005,ITEM0049,485.37,13,6309.81,2025-06-02,
PO000811,V000,ITEM0036,81.94,20,1638.89,2025-09-20,
PO000812,V007,ITEM0156,78.22,33,2581.12,2025-05-28,
PO000813,V018,ITEM0169,60.03,26,1560.87,2025-09-09,
PO000814,V008,ITEM0025,473.74,42,19897.06,2025-07-30,C0021
PO000815,V006,ITEM0011,180.19,31,5585.79,2025-08-15,
PO000816,V019,ITEM0070,395.09,4,1580.37,2025-09-17,
PO000817,V001,ITEM0113,24.75,28,693.07,2025-08-02,
PO000818,V005,ITEM0019,297.85,7,2084.94,2025-10-06,
PO000819,V016,ITEM0131,213.46,33,7044.27,2025-08-22,
PO000820,V005,ITEM0194,312.46,47,14685.63,2025-07-05,
